time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-01-03T02:00:00Z,43.233,43.233,,59.334,59.334,,1022.053,1022.053,,,,,0.01,3.8,3.7,3.9,14.8,14.3,15.4,10.2,10.0,10.4,140.3,143.5,137.2,989.1980000000001,954.777,1023.619,278.174,273.079,283.269,31.302,30.431,32.173,2.496,2.596,2.396,0.439,0.362,0.516,0.1825,0.127,0.238,4.79,4.739,4.841,4.79,4.739,4.841,6.4465,6.489,6.404,6.4465,6.489,6.404,7.0335,7.013,7.054,7.0335,7.013,7.054
2023-01-03T03:00:00Z,44.967,44.967,,58.966,58.966,,1022.055,1022.055,,,,,0.01,3.9,3.7,4.0,14.9,14.4,15.3,10.2,10.1,10.4,139.9,142.7,137.2,992.8105,962.398,1023.223,279.71500000000003,274.952,284.478,32.5145,30.769,34.26,2.7135,2.806,2.621,0.506,0.431,0.581,0.2245,0.2,0.249,6.2585,7.676,4.841,5.766500000000001,6.692,4.841,7.5565,8.518,6.595,8.05,9.505,6.595,8.2815,9.212,7.351,8.7755,10.2,7.351
2023-01-03T04:00:00Z,47.367,47.367,,59.267,59.267,,1022.107,1022.107,,,,,0.01,4.2,4.0,4.3,15.9,15.5,16.3,10.7,10.5,10.8,134.3,136.5,132.1,1057.9299999999998,1031.25,1084.61,299.339,296.025,302.653,35.0445,33.338,36.751,2.662,2.755,2.569,0.475,0.386,0.564,0.197,0.15,0.244,6.064,6.889,5.239,5.794499999999999,6.35,5.239,7.6979999999999995,8.274,7.122,7.97,8.818,7.122,8.349,8.854,7.844,8.621,9.398,7.844
2023-01-03T05:00:00Z,48.233,48.233,,60.0,60.0,,1022.231,1022.231,,,,,0.01,4.3,4.2,4.4,16.1,15.9,16.3,10.8,10.7,10.9,133.0,134.3,131.7,1073.462,1057.211,1089.713,304.527,304.234,304.82,36.2995,34.292,38.307,2.3805,2.24,2.521,0.393,0.335,0.451,0.14450000000000002,0.139,0.15,5.3525,5.45,5.255,5.3525,5.45,5.255,7.2105,7.259,7.162,7.2105,7.259,7.162,7.7535,7.806,7.701,7.7535,7.806,7.701
2023-01-03T06:00:00Z,49.867,49.867,,60.767,60.767,,1022.299,1022.299,,,,,0.01,6.9,6.5,7.2,26.4,24.9,27.9,14.3,13.8,14.7,93.5,97.8,89.7,1760.755,1660.734,1860.776,496.34299999999996,478.229,514.457,56.7915,54.445,59.138,4.1635,4.397,3.93,0.6485000000000001,0.613,0.684,0.239,0.241,0.237,10.528500000000001,11.273,9.784,10.2375,10.691,9.784,13.332,13.641,13.023,13.624500000000001,14.226,13.023,14.1175,14.371,13.864,14.411000000000001,14.958,13.864
2023-01-03T07:00:00Z,49.0,49.0,,62.367,62.367,,1022.548,1022.548,,,,,0.01,8.4,8.2,8.5,30.4,30.1,30.7,15.4,15.3,15.4,83.9,84.6,83.3,2026.2469999999998,2005.751,2046.743,575.715,579.067,572.363,74.197,72.388,76.006,5.663,6.192,5.134,0.9215,0.822,1.021,0.32599999999999996,0.304,0.348,11.2715,11.82,10.723,11.2715,11.82,10.723,15.453,15.801,15.105,15.453,15.801,15.105,16.509500000000003,16.739,16.28,16.509500000000003,16.739,16.28
2023-01-03T08:00:00Z,50.9,50.9,,63.967,63.967,,1022.752,1022.752,,,,,0.01,16.0,15.6,16.4,57.4,55.8,59.1,20.7,20.4,20.9,49.4,50.7,48.2,3829.958,3718.353,3941.563,1084.6515,1075.836,1093.467,146.0545,144.498,147.611,12.276,15.168,9.384,1.5755,1.478,1.673,0.5515000000000001,0.544,0.559,22.776,23.974,21.578,21.04,21.819,20.261,29.4755,30.629,28.322,31.1165,32.681,29.552,32.492999999999995,33.635,31.351,33.035,34.492,31.578
2023-01-03T09:00:00Z,46.733,46.733,,67.7,67.7,,1022.587,1022.587,,,,,0.01,9.6,9.5,9.7,35.0,34.3,35.8,16.5,16.3,16.7,75.0,76.3,73.7,2334.4885,2284.902,2384.075,663.94,663.244,664.636,84.03,83.695,84.365,5.9215,6.633,5.21,0.9215,0.8,1.043,0.3035,0.285,0.322,12.675,12.898,12.452,12.674,12.898,12.45,16.842,17.093,16.591,16.842,17.093,16.591,17.881999999999998,18.061,17.703,17.881999999999998,18.061,17.703
2023-01-03T10:00:00Z,45.4,45.4,,68.5,68.5,,1021.917,1021.917,,,,,0.01,8.5,8.2,8.7,31.0,30.3,31.7,15.5,15.3,15.7,82.6,84.1,81.2,2066.5045,2021.398,2111.611,589.229,586.433,592.025,73.304,70.173,76.435,4.8535,5.295,4.412,0.784,0.8,0.768,0.304,0.293,0.315,11.1365,11.323,10.95,11.1365,11.323,10.95,14.7385,14.779,14.698,14.7385,14.779,14.698,15.6305,15.612,15.649,15.6305,15.612,15.649
2023-01-03T11:00:00Z,42.534,42.534,,70.867,70.867,,1021.166,1021.166,,,,,0.01,9.9,9.7,10.0,36.1,35.2,36.9,16.7,16.5,16.9,73.2,74.6,71.8,2404.5985,2348.725,2460.472,683.7384999999999,682.99,684.487,85.996,84.163,87.829,6.066,6.491,5.641,0.8295,0.768,0.891,0.2665,0.227,0.306,12.897,13.247,12.547,12.705,13.07,12.34,17.05,17.262,16.838,17.215,17.413,17.017,18.0925,18.192,17.993,18.136499999999998,18.227,18.046
2023-01-03T12:00:00Z,42.4,42.4,,70.5,70.5,,1020.62,1020.62,,,,,0.01,8.5,8.3,8.6,31.0,30.4,31.6,15.5,15.4,15.7,82.6,84.0,81.3,2067.111,2025.052,2109.17,587.765,589.153,586.377,73.268,71.24,75.296,4.8774999999999995,5.345,4.41,0.7030000000000001,0.558,0.848,0.255,0.186,0.324,11.025500000000001,11.375,10.676,11.009,11.364,10.654,14.6585,14.872,14.445,14.6625,14.875,14.45,15.408,15.514,15.302,15.408,15.514,15.302
2023-01-03T13:00:00Z,42.733,42.733,,70.534,70.534,,1020.459,1020.459,,,,,0.01,8.7,8.7,8.8,31.8,31.4,32.3,15.7,15.6,15.8,80.9,81.8,80.1,2121.6295,2092.713,2150.546,603.1855,608.265,598.106,76.524,75.963,77.085,5.191,5.885,4.497,0.8215,0.649,0.994,0.28450000000000003,0.232,0.337,11.319500000000001,11.704,10.935,11.319500000000001,11.704,10.935,15.0625,15.444,14.681,15.0625,15.444,14.681,15.949000000000002,16.271,15.627,15.949000000000002,16.271,15.627
2023-01-03T14:00:00Z,44.733,44.733,,69.233,69.233,,1020.478,1020.478,,,,,0.01,14.7,14.4,15.1,53.9,52.1,55.7,20.1,19.8,20.4,52.2,53.8,50.7,3592.9840000000004,3471.626,3714.342,1019.7565,1006.124,1033.389,130.733,129.759,131.707,10.7235,12.747,8.7,1.4845000000000002,1.365,1.604,0.4425,0.453,0.432,19.769,19.94,19.598,18.4705,18.624,18.317,25.526,25.807,25.245,26.799500000000002,27.122,26.477,28.2475,28.487,28.008,28.401,28.648,28.154
2023-01-03T15:00:00Z,49.2,49.2,,65.767,65.767,,1020.598,1020.598,,,,,0.01,24.5,23.9,25.0,86.7,84.3,89.1,24.3,24.1,24.6,34.2,35.1,33.4,5777.4605,5617.27,5937.651,1642.246,1623.175,1661.317,228.3535,228.248,228.459,21.447499999999998,26.165,16.73,2.9995,2.881,3.118,1.1325,0.993,1.272,33.408,33.966,32.85,27.1185,27.588,26.649,39.1775,39.637,38.718,46.8665,47.605,46.128,45.814499999999995,46.205,45.424,50.290000000000006,51.011,49.569
2023-01-03T16:00:00Z,50.7,50.7,,63.433,63.433,,1020.846,1020.846,,,,,0.01,24.0,23.4,24.6,84.5,82.0,87.0,24.1,23.8,24.4,35.0,36.0,34.1,5630.6224999999995,5464.34,5796.905,1597.3944999999999,1581.234,1613.555,226.256,225.106,227.406,21.6495,26.499,16.8,2.636,2.41,2.862,0.8999999999999999,0.797,1.003,33.141,33.69,32.592,27.6435,28.191,27.096,40.4695,41.178,39.761,47.0595,48.091,46.028,48.743,49.423,48.063,50.304,51.14,49.468
2023-01-03T17:00:00Z,48.067,48.067,,64.0,64.0,,1020.976,1020.976,,,,,0.01,16.9,16.6,17.2,59.0,58.0,59.9,20.9,20.7,21.0,48.3,49.0,47.6,3930.6904999999997,3864.763,3996.618,1117.845,1117.669,1118.021,159.458,158.671,160.245,14.288499999999999,16.994,11.583,2.021,1.917,2.125,0.7015,0.631,0.772,22.698500000000003,23.411,21.986,20.93,21.522,20.338,30.073500000000003,30.69,29.457,32.215,33.031,31.399,33.925,34.529,33.321,34.528999999999996,35.27,33.788
2023-01-03T18:00:00Z,46.466,46.466,,64.6,64.6,,1021.005,1021.005,,,,,0.01,11.3,11.2,11.4,39.7,39.2,40.1,17.5,17.4,17.6,67.7,68.4,67.1,2643.596,2614.303,2672.889,752.3720000000001,755.933,748.811,104.1135,103.251,104.976,7.9815000000000005,9.23,6.733,1.1004999999999998,1.057,1.144,0.349,0.306,0.392,14.724499999999999,15.391,14.058,14.722,15.388,14.056,20.548000000000002,21.219,19.877,20.548000000000002,21.219,19.877,21.8955,22.419,21.372,21.8955,22.419,21.372
2023-01-03T19:00:00Z,45.467,45.467,,65.534,65.534,,1020.715,1020.715,,,,,0.01,12.3,12.2,12.3,42.6,42.3,42.9,18.1,18.0,18.2,63.8,64.2,63.4,2840.7659999999996,2820.832,2860.7,807.2964999999999,815.736,798.857,115.0175,115.344,114.691,9.374,10.954,7.794,1.424,1.336,1.512,0.521,0.465,0.577,15.7195,16.384,15.055,15.715,16.375,15.055,22.125999999999998,23.083,21.169,22.1265,23.084,21.169,23.735500000000002,24.559,22.912,23.735500000000002,24.559,22.912
2023-01-03T20:00:00Z,45.567,45.567,,66.0,66.0,,1020.618,1020.618,,,,,0.01,9.5,9.4,9.6,33.3,33.1,33.6,16.1,16.0,16.1,78.0,78.4,77.6,2222.7309999999998,2208.682,2236.78,634.511,640.048,628.974,88.06649999999999,86.728,89.405,6.7829999999999995,7.383,6.183,1.021,0.955,1.087,0.3855,0.319,0.452,12.016,12.348,11.684,12.016,12.348,11.684,16.734,17.198,16.27,16.734,17.198,16.27,17.9585,18.401,17.516,17.9585,18.401,17.516
2023-01-03T21:00:00Z,46.967,46.967,,65.733,65.733,,1020.474,1020.474,,,,,0.01,18.5,18.1,19.0,66.6,64.6,68.6,22.0,21.7,22.2,43.4,44.5,42.2,4440.569,4308.395,4572.743,1260.726,1249.341,1272.111,167.8005,165.858,169.743,13.815000000000001,16.966,10.664,1.751,1.661,1.841,0.643,0.514,0.772,25.162,25.621,24.703,22.292,22.808,21.776,31.812,32.395,31.229,34.7765,35.481,34.072,36.309,36.911,35.707,36.8245,37.439,36.21
2023-01-03T22:00:00Z,48.0,48.0,,64.334,64.334,,1019.995,1019.995,,,,,0.01,7.3,7.2,7.4,26.1,26.0,26.1,14.2,14.1,14.2,94.5,94.8,94.3,1736.7955,1730.856,1742.735,497.43949999999995,503.462,491.417,65.0215,63.296,66.747,4.5760000000000005,4.933,4.219,0.7355,0.768,0.703,0.2745,0.274,0.275,9.337,9.642,9.032,9.337,9.642,9.032,12.6685,12.942,12.395,12.6685,12.942,12.395,13.499500000000001,13.846,13.153,13.499500000000001,13.846,13.153
2023-01-03T23:00:00Z,47.8,47.8,,63.867,63.867,,1019.641,1019.641,,,,,0.01,6.0,5.9,6.0,21.0,21.2,20.9,12.6,12.7,12.5,110.6,110.0,111.2,1403.233,1414.206,1392.26,401.27,409.818,392.722,53.8225,52.897,54.748,3.762,4.216,3.308,0.667,0.661,0.673,0.268,0.251,0.285,7.3375,7.598,7.077,7.3375,7.598,7.077,10.0025,10.267,9.738,10.0025,10.267,9.738,10.776,11.072,10.48,10.776,11.072,10.48
2023-01-04T00:00:00Z,48.0,48.0,,63.0,63.0,,1019.667,1019.667,,,,,0.01,4.9,4.9,4.8,17.9,18.1,17.6,11.5,11.6,11.3,124.1,122.7,125.5,1190.5785,1209.88,1171.277,339.403,349.939,328.867,42.388,41.916,42.86,3.2485,3.341,3.156,0.5585,0.524,0.593,0.207,0.206,0.208,6.1129999999999995,6.444,5.782,6.1129999999999995,6.444,5.782,8.2045,8.473,7.936,8.2045,8.473,7.936,8.7815,9.011,8.552,8.7815,9.011,8.552
2023-01-04T01:00:00Z,48.0,48.0,,63.0,63.0,,1019.517,1019.517,,,,,0.01,4.8,4.8,4.9,17.4,17.5,17.3,11.3,11.3,11.2,126.3,126.0,126.7,1159.2635,1163.93,1154.597,330.755,336.831,324.679,42.869,42.088,43.65,3.0415,3.36,2.723,0.5445,0.546,0.543,0.20450000000000002,0.197,0.212,5.9125,6.131,5.694,5.9125,6.131,5.694,8.024000000000001,8.193,7.855,8.024000000000001,8.193,7.855,8.605,8.814,8.396,8.605,8.814,8.396
2023-01-04T02:00:00Z,48.0,48.0,,63.1,63.1,,1019.222,1019.222,,,,,0.01,4.8,4.8,4.7,17.4,17.4,17.3,11.3,11.3,11.2,126.4,126.1,126.7,1158.503,1162.677,1154.329,330.304,337.679,322.929,41.477000000000004,41.029,41.925,2.8665,2.933,2.8,0.47900000000000004,0.402,0.556,0.1675,0.117,0.218,5.909,6.151,5.667,5.909,6.151,5.667,7.884,8.044,7.724,7.884,8.044,7.724,8.4245,8.53,8.319,8.4245,8.53,8.319
2023-01-04T03:00:00Z,48.3,48.3,,64.0,64.0,,1018.913,1018.913,,,,,0.01,5.1,5.0,5.1,18.6,18.7,18.4,11.7,11.8,11.7,120.9,120.2,121.5,1236.7995,1246.307,1227.292,353.849,361.392,346.306,44.132,43.48,44.784,3.3810000000000002,3.626,3.136,0.5715,0.492,0.651,0.20249999999999999,0.115,0.29,6.396,6.67,6.122,6.396,6.67,6.122,8.602,8.803,8.401,8.602,8.803,8.401,9.205,9.357,9.053,9.205,9.357,9.053
2023-01-04T04:00:00Z,49.0,49.0,,64.0,64.0,,1018.944,1018.944,,,,,0.01,6.0,6.0,6.0,21.6,21.8,21.3,12.8,12.9,12.7,108.7,107.8,109.7,1437.1644999999999,1454.945,1419.384,409.859,421.169,398.549,53.216499999999996,51.979,54.454,3.9255000000000004,4.062,3.789,0.704,0.615,0.793,0.28600000000000003,0.196,0.376,7.484,7.861,7.107,7.484,7.861,7.107,10.1415,10.5,9.783,10.1415,10.5,9.783,10.951,11.277,10.625,10.951,11.277,10.625
2023-01-04T05:00:00Z,49.0,49.0,,63.966,63.966,,1019.087,1019.087,,,,,0.01,6.2,6.2,6.3,22.3,22.3,22.3,13.0,13.0,13.0,106.2,106.1,106.2,1484.987,1485.716,1484.258,423.8485,431.335,416.362,55.2525,54.127,56.378,3.7815,4.058,3.505,0.5934999999999999,0.57,0.617,0.202,0.185,0.219,7.785500000000001,8.082,7.489,7.785500000000001,8.082,7.489,10.559,10.774,10.344,10.559,10.774,10.344,11.2965,11.537,11.056,11.2965,11.537,11.056
2023-01-04T06:00:00Z,51.034,51.034,,63.733,63.733,,1019.233,1019.233,,,,,0.01,11.6,11.4,11.8,40.2,39.7,40.7,17.6,17.5,17.7,67.0,67.7,66.3,2679.3334999999997,2645.658,2713.009,763.053,766.628,759.478,109.5345,107.719,111.35,9.5615,11.085,8.038,1.5110000000000001,1.407,1.615,0.5225,0.426,0.619,15.128499999999999,15.794,14.463,15.126,15.789,14.463,21.4635,21.965,20.962,21.464,21.966,20.962,23.1885,23.609,22.768,23.1885,23.609,22.768
2023-01-04T07:00:00Z,51.034,51.034,,65.5,65.5,,1019.372,1019.372,,,,,0.01,14.1,14.0,14.1,48.6,48.3,48.9,19.2,19.2,19.3,57.1,57.4,56.7,3241.1115,3219.624,3262.599,924.2339999999999,933.925,914.543,132.68200000000002,133.037,132.327,11.208,12.94,9.476,1.638,1.435,1.841,0.628,0.545,0.711,18.179000000000002,19.066,17.292,18.0905,18.926,17.255,25.692999999999998,26.604,24.782,25.743000000000002,26.692,24.794,27.640500000000003,28.382,26.899,27.640500000000003,28.382,26.899
2023-01-04T08:00:00Z,50.233,50.233,,68.0,68.0,,1019.506,1019.506,,,,,0.01,17.7,17.4,18.0,61.6,60.5,62.8,21.3,21.1,21.4,46.5,47.2,45.7,4108.141,4030.334,4185.948,1168.9995,1168.757,1169.242,166.946,166.752,167.14,14.653,18.041,11.265,1.7239999999999998,1.438,2.01,0.605,0.494,0.716,22.664,23.095,22.233,21.183500000000002,21.508,20.859,30.759500000000003,31.626,29.893,32.3475,33.416,31.279,34.2825,35.13,33.435,34.322500000000005,35.188,33.457
2023-01-04T09:00:00Z,50.034,50.034,,69.0,69.0,,1019.234,1019.234,,,,,0.01,26.1,25.9,26.3,89.6,88.1,91.1,24.6,24.5,24.8,33.2,33.7,32.7,5974.7225,5873.601,6075.844,1702.9389999999999,1703.896,1701.982,251.2,255.274,247.126,23.877000000000002,29.544,18.21,3.011,2.896,3.126,0.978,0.882,1.074,33.3765,34.073,32.68,27.0855,27.444,26.727,40.1075,40.904,39.311,48.16,49.745,46.575,48.744,49.853,47.635,51.5205,52.977,50.064
2023-01-04T10:00:00Z,47.267,47.267,,70.034,70.034,,1018.683,1018.683,,,,,0.01,15.0,14.7,15.2,52.9,51.8,54.0,19.9,19.8,20.1,53.1,54.1,52.2,3525.114,3452.588,3597.64,1001.8715,1001.111,1002.632,137.9945,137.414,138.575,11.167,13.23,9.104,1.5419999999999998,1.454,1.63,0.6305000000000001,0.605,0.656,19.313000000000002,19.734,18.892,17.4735,17.784,17.163,24.605,24.919,24.291,26.735,27.184,26.286,28.0105,28.339,27.682,28.4815,28.907,28.056
2023-01-04T11:00:00Z,43.8,43.8,,71.267,71.267,,1017.955,1017.955,,,,,0.01,9.3,9.2,9.3,32.7,32.6,32.8,15.9,15.9,16.0,79.2,79.4,79.0,2180.316,2174.135,2186.497,622.9905,631.269,614.712,84.58699999999999,84.315,84.859,6.4775,7.351,5.604,0.895,0.814,0.976,0.30900000000000005,0.28,0.338,11.614,12.011,11.217,11.599,11.984,11.214,15.971499999999999,16.415,15.528,15.9805,16.426,15.535,16.9795,17.333,16.626,16.9795,17.333,16.626
2023-01-04T12:00:00Z,42.9,42.9,,71.867,71.867,,1017.536,1017.536,,,,,0.01,6.7,6.6,6.8,24.2,24.2,24.2,13.6,13.6,13.6,100.0,100.0,100.0,1611.13,1610.207,1612.053,461.479,468.847,454.111,59.028499999999994,56.562,61.495,3.9225,4.223,3.622,0.6415,0.552,0.731,0.21849999999999997,0.151,0.286,8.413499999999999,8.729,8.098,8.413499999999999,8.729,8.098,11.237,11.387,11.087,11.237,11.387,11.087,11.979,12.069,11.889,11.979,12.069,11.889
2023-01-04T13:00:00Z,42.334,42.334,,72.2,72.2,,1017.626,1017.626,,,,,0.01,7.3,7.3,7.3,27.0,26.9,27.1,14.4,14.4,14.5,92.0,92.3,91.6,1800.2065,1790.834,1809.579,511.4425,517.794,505.091,62.846000000000004,63.302,62.39,4.379,4.59,4.168,0.7155,0.626,0.805,0.31,0.272,0.348,9.399000000000001,9.643,9.155,9.332,9.585,9.079,12.4365,12.631,12.242,12.506,12.694,12.318,13.2555,13.378,13.133,13.281,13.396,13.166
2023-01-04T14:00:00Z,42.567,42.567,,71.8,71.8,,1017.62,1017.62,,,,,0.01,12.6,12.4,12.8,45.1,44.3,45.9,18.6,18.4,18.7,60.8,61.8,59.9,3006.2870000000003,2953.141,3059.433,855.4375,856.284,854.591,113.462,112.825,114.099,8.805,10.692,6.918,1.2850000000000001,1.258,1.312,0.515,0.504,0.526,16.3465,16.674,16.019,15.938,16.233,15.643,21.8305,22.129,21.532,22.227,22.625,21.829,23.558500000000002,23.92,23.197,23.589,23.971,23.207
2023-01-04T15:00:00Z,46.833,46.833,,69.133,69.133,,1017.609,1017.609,,,,,0.01,28.3,27.9,28.7,99.3,96.8,101.8,25.6,25.3,25.8,30.2,30.9,29.5,6617.7925,6452.029,6783.556,1885.7165,1876.035,1895.398,267.7925,270.22,265.365,26.5775,32.173,20.982,3.424,3.419,3.429,1.1564999999999999,1.028,1.285,37.4985,38.126,36.871,29.0165,29.443,28.59,41.986000000000004,42.709,41.263,53.022,54.259,51.785,49.495999999999995,50.262,48.73,57.028499999999994,58.251,55.806
2023-01-04T16:00:00Z,51.666,51.666,,65.3,65.3,,1017.718,1017.718,,,,,0.01,45.0,44.3,45.8,156.0,151.4,160.5,29.8,29.5,30.1,19.8,20.3,19.2,10396.8815,10092.497,10701.266,2971.3745,2934.98,3007.769,434.677,438.588,430.766,45.216499999999996,53.333,37.1,5.8165,5.182,6.451,2.073,1.819,2.327,63.822,66.618,61.026,42.8165,44.742,40.891,61.7795,64.237,59.322,90.3605,94.214,86.507,74.2675,76.488,72.047,97.3845,100.819,93.95
2023-01-04T17:00:00Z,51.267,51.267,,64.0,64.0,,1017.808,1017.808,,,,,0.01,29.8,29.0,30.7,105.1,101.6,108.7,26.1,25.8,26.4,28.6,29.6,27.8,7009.2575,6770.847,7247.668,1990.737,1952.568,2028.906,280.404,278.309,282.499,26.555500000000002,32.253,20.858,3.4995000000000003,3.299,3.7,1.1949999999999998,1.15,1.24,41.4025,41.633,41.172,31.375,31.648,31.102,45.996,46.38,45.612,58.532,59.047,58.017,56.4895,56.9,56.079,62.658500000000004,63.129,62.188
2023-01-04T18:00:00Z,50.367,50.367,,63.2,63.2,,1017.976,1017.976,,,,,0.01,24.4,23.8,25.0,87.4,84.8,90.0,24.4,24.1,24.7,33.9,34.9,33.0,5827.4075,5652.903,6001.912,1648.3895,1628.489,1668.29,226.137,225.764,226.51,21.6645,27.074,16.255,2.656,2.64,2.672,0.923,0.893,0.953,34.2475,34.819,33.676,28.0365,28.508,27.565,40.86,41.493,40.227,48.1095,49.078,47.141,48.919,49.791,48.047,51.357,52.406,50.308
2023-01-04T19:00:00Z,49.034,49.034,,63.0,63.0,,1018.125,1018.125,,,,,0.01,19.0,18.4,19.5,67.8,65.6,70.0,22.1,21.8,22.4,42.7,44.0,41.5,4520.09,4370.515,4669.665,1280.6495,1260.099,1301.2,173.9275,172.309,175.546,15.0705,18.319,11.822,1.9135,1.801,2.026,0.7050000000000001,0.66,0.75,26.499499999999998,26.88,26.119,24.075499999999998,24.434,23.717,34.666,35.01,34.322,36.8845,37.316,36.453,39.13849999999999,39.495,38.782,39.1995,39.559,38.84
2023-01-04T20:00:00Z,49.034,49.034,,62.067,62.067,,1018.234,1018.234,,,,,0.01,20.2,19.7,20.7,70.4,68.7,72.1,22.5,22.2,22.7,41.3,42.2,40.4,4694.858,4581.38,4808.336,1335.4279999999999,1326.419,1344.437,191.8305,189.656,194.005,18.3625,22.026,14.699,2.3855,2.298,2.473,0.8585,0.786,0.931,27.845,28.261,27.429,24.881500000000003,25.242,24.521,36.3915,36.911,35.872,39.7345,40.455,39.014,42.326,42.883,41.769,42.6505,43.249,42.052
2023-01-04T21:00:00Z,49.0,49.0,,61.9,61.9,,1018.141,1018.141,,,,,0.01,18.9,18.3,19.4,66.6,64.7,68.5,22.0,21.7,22.2,43.4,44.5,42.3,4440.267,4313.193,4567.341,1259.7445,1244.566,1274.923,176.424,174.3,178.548,16.037,19.681,12.393,2.066,2.006,2.126,0.7050000000000001,0.671,0.739,26.475,26.857,26.093,24.209,24.558,23.86,34.968,35.492,34.444,37.147999999999996,37.775,36.521,39.6375,40.173,39.102,39.7865,40.352,39.221
2023-01-04T22:00:00Z,48.5,48.5,,61.666,61.666,,1018.014,1018.014,,,,,0.01,14.0,13.6,14.4,49.9,48.4,51.5,19.5,19.2,19.7,55.8,57.3,54.3,3329.964,3226.789,3433.139,944.2955,929.187,959.404,129.1515,127.644,130.659,11.317499999999999,13.706,8.929,1.687,1.572,1.802,0.5905,0.529,0.652,19.5135,19.674,19.353,18.8725,19.037,18.708,26.5045,26.887,26.122,27.111,27.483,26.739,29.157,29.504,28.81,29.194000000000003,29.542,28.846
2023-01-04T23:00:00Z,49.433,49.433,,60.8,60.8,,1017.681,1017.681,,,,,0.01,9.8,9.6,10.0,35.5,34.8,36.2,16.6,16.4,16.8,74.1,75.3,73.0,2367.982,2321.619,2414.345,668.28,664.272,672.288,88.09299999999999,86.386,89.8,6.959,7.744,6.174,1.036,0.926,1.146,0.44799999999999995,0.409,0.487,13.685500000000001,13.811,13.56,13.685500000000001,13.811,13.56,18.493000000000002,18.789,18.197,18.493000000000002,18.789,18.197,19.8275,20.097,19.558,19.8275,20.097,19.558
2023-01-05T00:00:00Z,48.6,48.6,,60.0,60.0,,1017.651,1017.651,,,,,0.01,7.0,6.8,7.1,25.7,25.0,26.3,14.1,13.9,14.3,95.6,97.5,93.7,1711.1970000000001,1666.64,1755.754,483.632,479.733,487.531,61.491,60.536,62.446,4.7695,5.393,4.146,0.8354999999999999,1.023,0.648,0.3205,0.375,0.266,10.193000000000001,11.166,9.22,9.966000000000001,10.712,9.22,13.477,13.945,13.009,13.7065,14.404,13.009,14.3895,14.994,13.785,14.6195,15.454,13.785
2023-01-05T01:00:00Z,48.2,48.2,,60.0,60.0,,1017.392,1017.392,,,,,0.01,6.6,6.4,6.8,24.8,24.2,25.5,13.8,13.6,14.0,98.0,100.0,96.0,1655.6945,1611.13,1700.259,466.2115,461.454,470.969,56.3995,55.207,57.592,4.2025,4.734,3.671,0.8185,0.926,0.711,0.28800000000000003,0.335,0.241,9.137,9.428,8.846,9.137,9.428,8.846,12.33,12.385,12.275,12.33,12.385,12.275,13.1875,13.324,13.051,13.1875,13.324,13.051
2023-01-05T02:00:00Z,48.966,48.966,,59.7,59.7,,1016.999,1016.999,,,,,0.01,6.8,6.6,6.9,25.1,24.5,25.6,13.9,13.7,14.1,97.3,99.0,95.7,1671.1395,1633.229,1709.05,473.1805,470.764,475.597,59.016999999999996,57.391,60.643,4.608499999999999,5.09,4.127,0.8565,0.819,0.894,0.28600000000000003,0.302,0.27,9.4205,9.753,9.088,9.4205,9.753,9.088,12.709,12.779,12.639,12.709,12.779,12.639,13.615,13.663,13.567,13.615,13.663,13.567
2023-01-05T03:00:00Z,47.7,47.7,,59.933,59.933,,1016.736,1016.736,,,,,0.01,5.6,5.4,5.8,21.0,20.5,21.5,12.6,12.4,12.8,110.6,112.5,108.8,1402.9155,1369.761,1436.07,394.4925,390.687,398.298,48.613,46.578,50.648,4.1274999999999995,4.321,3.934,0.76,0.774,0.746,0.2615,0.204,0.319,7.3175,7.425,7.21,7.3175,7.425,7.21,10.3315,10.392,10.271,10.3315,10.392,10.271,11.205,11.189,11.221,11.205,11.189,11.221
